timestamp_pc,lectura_cruda,voltaje,porcentaje
2026-05-27 23:37:38,2515,2.027,61.0
2026-05-27 23:37:38,2527,2.036,61.0
2026-05-27 23:37:39,2526,2.036,61.0
2026-05-27 23:37:39,2523,2.033,61.0
2026-05-27 23:37:40,2523,2.033,61.0
2026-05-27 23:37:40,2518,2.029,61.0
2026-05-27 23:37:41,2507,2.02,61.0
2026-05-27 23:37:41,2521,2.032,61.0
2026-05-27 23:37:42,2530,2.039,61.0
2026-05-27 23:37:42,2517,2.028,61.0
2026-05-27 23:37:43,2510,2.023,61.0
2026-05-27 23:37:43,2533,2.041,61.0
2026-05-27 23:37:44,2540,2.047,62.0
2026-05-27 23:37:44,2527,2.036,61.0
2026-05-27 23:37:45,2522,2.032,61.0
2026-05-27 23:37:45,2512,2.024,61.0
2026-05-27 23:37:46,2513,2.025,61.0
2026-05-27 23:37:46,2511,2.024,61.0
2026-05-27 23:37:47,2524,2.034,61.0
2026-05-27 23:37:47,2525,2.035,61.0
2026-05-27 23:37:48,2522,2.032,61.0
2026-05-27 23:37:48,2530,2.039,61.0
2026-05-27 23:37:49,2531,2.04,61.0
2026-05-27 23:37:49,2530,2.039,61.0
2026-05-27 23:37:50,2539,2.046,62.0
2026-05-27 23:37:50,2521,2.032,61.0
2026-05-27 23:37:51,2521,2.032,61.0
2026-05-27 23:37:51,2523,2.033,61.0
2026-05-27 23:37:52,2516,2.028,61.0
2026-05-27 23:37:52,2530,2.039,61.0
2026-05-27 23:37:53,2532,2.04,61.0
2026-05-27 23:37:53,2535,2.043,61.0
2026-05-27 23:37:54,2521,2.032,61.0
2026-05-27 23:37:54,2507,2.02,61.0
2026-05-27 23:37:55,2512,2.024,61.0
2026-05-27 23:37:55,2542,2.048,62.0
2026-05-27 23:37:56,2518,2.029,61.0
2026-05-27 23:37:56,2515,2.027,61.0
2026-05-27 23:37:57,2503,2.017,61.0
2026-05-27 23:37:57,2513,2.025,61.0
2026-05-27 23:37:58,2543,2.049,62.0
2026-05-27 23:37:58,2521,2.032,61.0
2026-05-27 23:37:59,2519,2.03,61.0
2026-05-27 23:37:59,2526,2.036,61.0
2026-05-27 23:38:00,2518,2.029,61.0
2026-05-27 23:38:00,2514,2.026,61.0
2026-05-27 23:38:01,2527,2.036,61.0
2026-05-27 23:38:01,2518,2.029,61.0
2026-05-27 23:38:02,2509,2.022,61.0
2026-05-27 23:38:02,2519,2.03,61.0
2026-05-27 23:38:03,2524,2.034,61.0
2026-05-27 23:38:03,2534,2.042,61.0
2026-05-27 23:38:04,2523,2.033,61.0
2026-05-27 23:38:04,2523,2.033,61.0
2026-05-27 23:38:05,2511,2.024,61.0
2026-05-27 23:38:05,2518,2.029,61.0
2026-05-27 23:38:06,2515,2.027,61.0
2026-05-27 23:38:06,2530,2.039,61.0
2026-05-27 23:38:07,2531,2.04,61.0
2026-05-27 23:38:07,2527,2.036,61.0
2026-05-27 23:38:08,2511,2.024,61.0
2026-05-27 23:38:08,2512,2.024,61.0
2026-05-27 23:38:09,2517,2.028,61.0
2026-05-27 23:38:09,2530,2.039,61.0
2026-05-27 23:38:10,2527,2.036,61.0
2026-05-27 23:38:10,2522,2.032,61.0
2026-05-27 23:38:11,2518,2.029,61.0
2026-05-27 23:38:11,2523,2.033,61.0
2026-05-27 23:38:12,2512,2.024,61.0
2026-05-27 23:38:12,2508,2.021,61.0
2026-05-27 23:38:13,2513,2.025,61.0
2026-05-27 23:38:13,2533,2.041,61.0
2026-05-27 23:38:14,2525,2.035,61.0
2026-05-27 23:38:14,2525,2.035,61.0
2026-05-27 23:38:15,2522,2.032,61.0
2026-05-27 23:38:15,2526,2.036,61.0
2026-05-27 23:38:16,2528,2.037,61.0
2026-05-27 23:38:16,2511,2.024,61.0
2026-05-27 23:38:17,2531,2.04,61.0
2026-05-27 23:38:17,2499,2.014,61.0
2026-05-27 23:38:18,2519,2.03,61.0
2026-05-27 23:38:18,2515,2.027,61.0
2026-05-27 23:38:19,2512,2.024,61.0
2026-05-27 23:38:19,2525,2.035,61.0
2026-05-27 23:38:20,2522,2.032,61.0
2026-05-27 23:38:20,2512,2.024,61.0
2026-05-27 23:38:21,2512,2.024,61.0
2026-05-27 23:38:21,2529,2.038,61.0
2026-05-27 23:38:22,2513,2.025,61.0
2026-05-27 23:38:22,2512,2.024,61.0
2026-05-27 23:38:23,2526,2.036,61.0
2026-05-27 23:38:23,2509,2.022,61.0
2026-05-27 23:38:24,2518,2.029,61.0
2026-05-27 23:38:24,2534,2.042,61.0
2026-05-27 23:38:25,2531,2.04,61.0
2026-05-27 23:38:25,2531,2.04,61.0
2026-05-27 23:38:26,2511,2.024,61.0
2026-05-27 23:38:26,2528,2.037,61.0
2026-05-27 23:38:27,2515,2.027,61.0
2026-05-27 23:38:27,2515,2.027,61.0
2026-05-27 23:38:28,2532,2.04,61.0
2026-05-27 23:38:28,2513,2.025,61.0
2026-05-27 23:38:29,2512,2.024,61.0
2026-05-27 23:38:29,2519,2.03,61.0
2026-05-27 23:38:30,2523,2.033,61.0
2026-05-27 23:38:30,2521,2.032,61.0
2026-05-27 23:38:31,2527,2.036,61.0
2026-05-27 23:38:31,2506,2.019,61.0
2026-05-27 23:38:32,2516,2.028,61.0
2026-05-27 23:38:32,2512,2.024,61.0
2026-05-27 23:38:33,2501,2.015,61.0
2026-05-27 23:38:33,2516,2.028,61.0
2026-05-27 23:38:34,2528,2.037,61.0
2026-05-27 23:38:34,2528,2.037,61.0
2026-05-27 23:38:35,2509,2.022,61.0
2026-05-27 23:38:35,2515,2.027,61.0
2026-05-27 23:38:36,2511,2.024,61.0
2026-05-27 23:38:36,2512,2.024,61.0
2026-05-27 23:38:37,2530,2.039,61.0
2026-05-27 23:38:37,2520,2.031,61.0
2026-05-27 23:38:38,2530,2.039,61.0
2026-05-27 23:38:38,2522,2.032,61.0
2026-05-27 23:38:39,2517,2.028,61.0
2026-05-27 23:38:39,2517,2.028,61.0
2026-05-27 23:38:40,2528,2.037,61.0
2026-05-27 23:38:40,2513,2.025,61.0
2026-05-27 23:38:41,2513,2.025,61.0
2026-05-27 23:38:41,2531,2.04,61.0
2026-05-27 23:38:42,2512,2.024,61.0
2026-05-27 23:38:42,2531,2.04,61.0
2026-05-27 23:38:43,2528,2.037,61.0
2026-05-27 23:38:43,2529,2.038,61.0
2026-05-27 23:38:44,2512,2.024,61.0
2026-05-27 23:38:44,2501,2.015,61.0
2026-05-27 23:38:45,2523,2.033,61.0
2026-05-27 23:38:45,2519,2.03,61.0
2026-05-27 23:38:46,2531,2.04,61.0
2026-05-27 23:38:46,2525,2.035,61.0
2026-05-27 23:38:47,2510,2.023,61.0
2026-05-27 23:38:47,2519,2.03,61.0
2026-05-27 23:38:48,2512,2.024,61.0
2026-05-27 23:38:48,2525,2.035,61.0
2026-05-27 23:38:49,2509,2.022,61.0
2026-05-27 23:38:49,2541,2.048,62.0
2026-05-27 23:38:50,2519,2.03,61.0
2026-05-27 23:38:50,2512,2.024,61.0
2026-05-27 23:38:51,2515,2.027,61.0
2026-05-27 23:38:51,2531,2.04,61.0
2026-05-27 23:38:52,2531,2.04,61.0
2026-05-27 23:38:52,2501,2.015,61.0
2026-05-27 23:38:53,2529,2.038,61.0
2026-05-27 23:38:53,2519,2.03,61.0
2026-05-27 23:38:54,2519,2.03,61.0
2026-05-27 23:38:54,2525,2.035,61.0
2026-05-27 23:38:55,2512,2.024,61.0
2026-05-27 23:38:55,2539,2.046,62.0
2026-05-27 23:38:56,2538,2.045,61.0
2026-05-27 23:38:56,2521,2.032,61.0
2026-05-27 23:38:57,2522,2.032,61.0
2026-05-27 23:38:57,2529,2.038,61.0
2026-05-27 23:38:58,2525,2.035,61.0
2026-05-27 23:38:58,2501,2.015,61.0
2026-05-27 23:38:59,2537,2.044,61.0
2026-05-27 23:38:59,2530,2.039,61.0
2026-05-27 23:39:00,2510,2.023,61.0
2026-05-27 23:39:00,2529,2.038,61.0
2026-05-27 23:39:01,3119,2.513,76.0
2026-05-27 23:39:01,4095,3.3,100.0
2026-05-27 23:39:02,4095,3.3,100.0
2026-05-27 23:39:02,4095,3.3,100.0
2026-05-27 23:39:03,4095,3.3,100.0
2026-05-27 23:39:03,4095,3.3,100.0
2026-05-27 23:39:04,4095,3.3,100.0
2026-05-27 23:39:04,4095,3.3,100.0
2026-05-27 23:39:05,4095,3.3,100.0
2026-05-27 23:39:05,4095,3.3,100.0
2026-05-27 23:39:06,4095,3.3,100.0
2026-05-27 23:39:06,4095,3.3,100.0
2026-05-27 23:39:07,4095,3.3,100.0
2026-05-27 23:39:07,4095,3.3,100.0
2026-05-27 23:39:08,4095,3.3,100.0
2026-05-27 23:39:08,4095,3.3,100.0
2026-05-27 23:39:09,4095,3.3,100.0
2026-05-27 23:39:09,4095,3.3,100.0
2026-05-27 23:39:10,4095,3.3,100.0
2026-05-27 23:39:10,4095,3.3,100.0
2026-05-27 23:39:11,4095,3.3,100.0
2026-05-27 23:39:11,4095,3.3,100.0
2026-05-27 23:39:12,4095,3.3,100.0
2026-05-27 23:39:12,4095,3.3,100.0
2026-05-27 23:39:13,4095,3.3,100.0
2026-05-27 23:39:13,4095,3.3,100.0
2026-05-27 23:39:14,4095,3.3,100.0
2026-05-27 23:39:14,4095,3.3,100.0
2026-05-27 23:39:15,4095,3.3,100.0
2026-05-27 23:39:15,4095,3.3,100.0
2026-05-27 23:39:16,4095,3.3,100.0
2026-05-27 23:39:16,4095,3.3,100.0
2026-05-27 23:39:17,4095,3.3,100.0
2026-05-27 23:39:17,4095,3.3,100.0
2026-05-27 23:39:18,4095,3.3,100.0
2026-05-27 23:39:18,4095,3.3,100.0
2026-05-27 23:39:19,4095,3.3,100.0
2026-05-27 23:39:19,4095,3.3,100.0
2026-05-27 23:39:20,4095,3.3,100.0
2026-05-27 23:39:20,4095,3.3,100.0
2026-05-27 23:39:21,4095,3.3,100.0
2026-05-27 23:39:21,4095,3.3,100.0
2026-05-27 23:39:22,4095,3.3,100.0
2026-05-27 23:39:22,4095,3.3,100.0
2026-05-27 23:39:23,4095,3.3,100.0
2026-05-27 23:39:23,4095,3.3,100.0
2026-05-27 23:39:24,4095,3.3,100.0
2026-05-27 23:39:24,4095,3.3,100.0
2026-05-27 23:39:25,4095,3.3,100.0
2026-05-27 23:39:25,4095,3.3,100.0
2026-05-27 23:39:26,4095,3.3,100.0
2026-05-27 23:39:26,4095,3.3,100.0
2026-05-27 23:39:27,4095,3.3,100.0
2026-05-27 23:39:27,4095,3.3,100.0
2026-05-27 23:39:28,4095,3.3,100.0
2026-05-27 23:39:28,4095,3.3,100.0
2026-05-27 23:39:29,4095,3.3,100.0
2026-05-27 23:39:29,4095,3.3,100.0
2026-05-27 23:39:30,4095,3.3,100.0
2026-05-27 23:39:30,4095,3.3,100.0
2026-05-27 23:39:31,4095,3.3,100.0
2026-05-27 23:39:31,4095,3.3,100.0
2026-05-27 23:39:32,4095,3.3,100.0
2026-05-27 23:39:32,4095,3.3,100.0
2026-05-27 23:39:33,4095,3.3,100.0
2026-05-27 23:39:33,4095,3.3,100.0
2026-05-27 23:39:34,4095,3.3,100.0
2026-05-27 23:39:34,4095,3.3,100.0
2026-05-27 23:39:35,4095,3.3,100.0
2026-05-27 23:39:35,4095,3.3,100.0
2026-05-27 23:39:36,4095,3.3,100.0
2026-05-27 23:39:36,4095,3.3,100.0
2026-05-27 23:39:37,4095,3.3,100.0
2026-05-27 23:39:37,4095,3.3,100.0
2026-05-27 23:39:38,4095,3.3,100.0
2026-05-27 23:39:38,4095,3.3,100.0
2026-05-27 23:39:39,4095,3.3,100.0
2026-05-27 23:39:39,4095,3.3,100.0
2026-05-27 23:39:40,4095,3.3,100.0
2026-05-27 23:39:40,4095,3.3,100.0
2026-05-27 23:39:41,4095,3.3,100.0
2026-05-27 23:39:41,4095,3.3,100.0
2026-05-27 23:39:42,4095,3.3,100.0
2026-05-27 23:39:42,4095,3.3,100.0
2026-05-27 23:39:43,4095,3.3,100.0
2026-05-27 23:39:43,4095,3.3,100.0
2026-05-27 23:39:44,4095,3.3,100.0
2026-05-27 23:39:44,4095,3.3,100.0
2026-05-27 23:39:45,4095,3.3,100.0
2026-05-27 23:39:45,4095,3.3,100.0
2026-05-27 23:39:46,4095,3.3,100.0
2026-05-27 23:39:46,4095,3.3,100.0
2026-05-27 23:39:47,4095,3.3,100.0
2026-05-27 23:39:47,4095,3.3,100.0
2026-05-27 23:39:48,4095,3.3,100.0
2026-05-27 23:39:48,4095,3.3,100.0
2026-05-27 23:39:49,4095,3.3,100.0
2026-05-27 23:39:49,4095,3.3,100.0
2026-05-27 23:39:50,4095,3.3,100.0
2026-05-27 23:39:50,4095,3.3,100.0
2026-05-27 23:39:51,4095,3.3,100.0
2026-05-27 23:39:51,4095,3.3,100.0
2026-05-27 23:39:52,4095,3.3,100.0
2026-05-27 23:39:52,4095,3.3,100.0
2026-05-27 23:39:53,4095,3.3,100.0
2026-05-27 23:39:53,4095,3.3,100.0
2026-05-27 23:39:54,4095,3.3,100.0
2026-05-27 23:39:54,4095,3.3,100.0
2026-05-27 23:39:55,4095,3.3,100.0
2026-05-27 23:39:55,4095,3.3,100.0
2026-05-27 23:39:56,4095,3.3,100.0
2026-05-27 23:39:56,4095,3.3,100.0
2026-05-27 23:39:57,4095,3.3,100.0
2026-05-27 23:39:57,4095,3.3,100.0
2026-05-27 23:39:58,4095,3.3,100.0
2026-05-27 23:39:58,4095,3.3,100.0
2026-05-27 23:39:59,4095,3.3,100.0
2026-05-27 23:39:59,4095,3.3,100.0
2026-05-27 23:40:00,4095,3.3,100.0
2026-05-27 23:40:00,4095,3.3,100.0
2026-05-27 23:40:01,4095,3.3,100.0
2026-05-27 23:40:01,4095,3.3,100.0
2026-05-27 23:40:02,4095,3.3,100.0
2026-05-27 23:40:02,4095,3.3,100.0
2026-05-27 23:40:03,4095,3.3,100.0
2026-05-27 23:40:03,4095,3.3,100.0
2026-05-27 23:40:04,4095,3.3,100.0
2026-05-27 23:40:04,4095,3.3,100.0
2026-05-27 23:40:05,4095,3.3,100.0
2026-05-27 23:40:05,4095,3.3,100.0
2026-05-27 23:40:06,4095,3.3,100.0
2026-05-27 23:40:06,4095,3.3,100.0
2026-05-27 23:40:07,4095,3.3,100.0
2026-05-27 23:40:07,4095,3.3,100.0
2026-05-27 23:40:08,4095,3.3,100.0
2026-05-27 23:40:08,3710,2.99,90.0
2026-05-27 23:40:09,3421,2.757,83.0
2026-05-27 23:40:09,3456,2.785,84.0
2026-05-27 23:40:10,3440,2.772,84.0
2026-05-27 23:40:10,3411,2.749,83.0
2026-05-27 23:40:11,3321,2.676,81.0
2026-05-27 23:40:11,3024,2.437,73.0
2026-05-27 23:40:12,2691,2.169,65.0
2026-05-27 23:40:12,2519,2.03,61.0
2026-05-27 23:40:13,2365,1.906,57.0
2026-05-27 23:40:13,2165,1.745,52.0
2026-05-27 23:40:14,2002,1.613,48.0
2026-05-27 23:40:14,1824,1.47,44.0
2026-05-27 23:40:15,1621,1.306,39.0
2026-05-27 23:40:15,1490,1.201,36.0
2026-05-27 23:40:16,1388,1.119,33.0
2026-05-27 23:40:16,1303,1.05,31.0
2026-05-27 23:40:17,1211,0.976,29.0
2026-05-27 23:40:17,1104,0.89,26.0
2026-05-27 23:40:18,961,0.774,23.0
2026-05-27 23:40:18,822,0.662,20.0
2026-05-27 23:40:19,800,0.645,19.0
2026-05-27 23:40:19,807,0.65,19.0
2026-05-27 23:40:20,814,0.656,19.0
2026-05-27 23:40:20,816,0.658,19.0
2026-05-27 23:40:21,798,0.643,19.0
2026-05-27 23:40:21,791,0.637,19.0
2026-05-27 23:40:22,810,0.653,19.0
2026-05-27 23:40:22,816,0.658,19.0
2026-05-27 23:40:23,817,0.658,19.0
2026-05-27 23:40:23,827,0.666,20.0
2026-05-27 23:40:24,813,0.655,19.0
2026-05-27 23:40:24,820,0.661,20.0
2026-05-27 23:40:25,800,0.645,19.0
2026-05-27 23:40:25,833,0.671,20.0
2026-05-27 23:40:26,807,0.65,19.0
2026-05-27 23:40:26,848,0.683,20.0
2026-05-27 23:40:27,863,0.695,21.0
2026-05-27 23:40:27,893,0.72,21.0
2026-05-27 23:40:28,1017,0.82,24.0
2026-05-27 23:40:28,1173,0.945,28.0
2026-05-27 23:40:29,1298,1.046,31.0
2026-05-27 23:40:29,1392,1.122,33.0
2026-05-27 23:40:30,1510,1.217,36.0
2026-05-27 23:40:30,1631,1.314,39.0
2026-05-27 23:40:31,1703,1.372,41.0
2026-05-27 23:40:31,1763,1.421,43.0
2026-05-27 23:40:32,1856,1.496,45.0
2026-05-27 23:40:32,1889,1.522,46.0
2026-05-27 23:40:33,1938,1.562,47.0
2026-05-27 23:40:33,1925,1.551,47.0
2026-05-27 23:40:34,1979,1.595,48.0
2026-05-27 23:40:34,2046,1.649,49.0
2026-05-27 23:40:35,2333,1.88,56.0
2026-05-27 23:40:35,2624,2.115,64.0
2026-05-27 23:40:36,2873,2.315,70.0
2026-05-27 23:40:36,3115,2.51,76.0
2026-05-27 23:40:37,3262,2.629,79.0
2026-05-27 23:40:37,3278,2.642,80.0
2026-05-27 23:40:38,3282,2.645,80.0
2026-05-27 23:40:38,3280,2.643,80.0
2026-05-27 23:40:39,3277,2.641,80.0
2026-05-27 23:40:39,3255,2.623,79.0
2026-05-27 23:40:40,3277,2.641,80.0
2026-05-27 23:40:40,3263,2.63,79.0
2026-05-27 23:40:41,3266,2.632,79.0
2026-05-27 23:40:41,3283,2.646,80.0
2026-05-27 23:40:42,3275,2.639,79.0
2026-05-27 23:40:42,3291,2.652,80.0
2026-05-27 23:40:43,3216,2.592,78.0
2026-05-27 23:40:43,2891,2.33,70.0
2026-05-27 23:40:44,2594,2.09,63.0
2026-05-27 23:40:44,2251,1.814,54.0
2026-05-27 23:40:45,2092,1.686,51.0
2026-05-27 23:40:45,1994,1.607,48.0
2026-05-27 23:40:46,1859,1.498,45.0
2026-05-27 23:40:46,1714,1.381,41.0
2026-05-27 23:40:47,1555,1.253,37.0
2026-05-27 23:40:47,1403,1.131,34.0
2026-05-27 23:40:48,1223,0.986,29.0
2026-05-27 23:40:48,1047,0.844,25.0
2026-05-27 23:40:49,1015,0.818,24.0
2026-05-27 23:40:49,1018,0.82,24.0
2026-05-27 23:40:50,1022,0.824,24.0
2026-05-27 23:40:50,1011,0.815,24.0
2026-05-27 23:40:51,1015,0.818,24.0
2026-05-27 23:40:51,1020,0.822,24.0
2026-05-27 23:40:52,1005,0.81,24.0
2026-05-27 23:40:52,1008,0.812,24.0
